gran,n_b,m_b,work,aspect,cost_A_outer_s,cost_B_outer_s,flip,orientation_speedup
medium,323,153,49419,2.111111111111111,703.36,703.36,False,1.0
medium,323,160,51680,2.01875,703.36,703.36,False,1.0
medium,323,153,49419,2.111111111111111,703.36,703.36,False,1.0
medium,323,150,48450,2.1533333333333333,703.36,703.36,False,1.0
medium,323,158,51034,2.0443037974683542,703.36,703.36,False,1.0
medium,322,156,50232,2.0641025641025643,703.36,703.36,False,1.0
medium,322,157,50554,2.050955414012739,703.36,703.36,False,1.0
medium,322,156,50232,2.0641025641025643,703.36,703.36,False,1.0
medium,322,159,51198,2.0251572327044025,703.36,703.36,False,1.0
medium,322,148,47656,2.175675675675676,703.36,703.36,False,1.0
medium,322,160,51520,2.0125,703.36,703.36,False,1.0
medium,322,160,51520,2.0125,703.36,703.36,False,1.0
medium,322,151,48622,2.1324503311258276,703.36,703.36,False,1.0
medium,322,154,49588,2.090909090909091,703.36,703.36,False,1.0
medium,321,155,49755,2.0709677419354837,703.36,703.36,False,1.0
medium,321,139,44619,2.3093525179856114,703.36,703.36,False,1.0
medium,321,157,50397,2.0445859872611467,703.36,703.36,False,1.0
medium,321,153,49113,2.0980392156862746,703.36,703.36,False,1.0
medium,321,146,46866,2.1986301369863015,703.36,703.36,False,1.0
medium,321,153,49113,2.0980392156862746,703.36,703.36,False,1.0
medium,321,156,50076,2.0576923076923075,703.36,703.36,False,1.0
medium,321,157,50397,2.0445859872611467,703.36,703.36,False,1.0
medium,321,155,49755,2.0709677419354837,703.36,703.36,False,1.0
medium,321,147,47187,2.183673469387755,703.36,703.36,False,1.0
medium,321,152,48792,2.111842105263158,703.36,703.36,False,1.0
medium,321,154,49434,2.0844155844155843,703.36,703.36,False,1.0
medium,321,160,51360,2.00625,703.36,703.36,False,1.0
medium,321,155,49755,2.0709677419354837,703.36,703.36,False,1.0
medium,320,154,49280,2.0779220779220777,703.36,703.36,False,1.0
medium,320,153,48960,2.0915032679738563,703.36,703.36,False,1.0
medium,320,147,47040,2.17687074829932,703.36,703.36,False,1.0
medium,319,149,47531,2.140939597315436,703.36,703.36,False,1.0
medium,319,148,47212,2.1554054054054053,703.36,703.36,False,1.0
medium,319,153,48807,2.084967320261438,703.36,703.36,False,1.0
medium,319,157,50083,2.031847133757962,703.36,703.36,False,1.0
medium,319,142,45298,2.2464788732394365,703.36,703.36,False,1.0
medium,319,147,46893,2.1700680272108843,703.36,703.36,False,1.0
medium,319,148,47212,2.1554054054054053,703.36,703.36,False,1.0
medium,319,144,45936,2.2152777777777777,703.36,703.36,False,1.0
medium,319,141,44979,2.2624113475177303,703.36,703.36,False,1.0
medium,319,147,46893,2.1700680272108843,703.36,703.36,False,1.0
medium,319,159,50721,2.006289308176101,703.36,703.36,False,1.0
medium,319,158,50402,2.018987341772152,703.36,703.36,False,1.0
medium,318,150,47700,2.12,703.36,703.36,False,1.0
medium,318,150,47700,2.12,703.36,703.36,False,1.0
medium,318,157,49926,2.0254777070063694,703.36,703.36,False,1.0
medium,318,148,47064,2.1486486486486487,703.36,703.36,False,1.0
medium,318,151,48018,2.1059602649006623,703.36,703.36,False,1.0
medium,318,156,49608,2.0384615384615383,703.36,703.36,False,1.0
medium,318,146,46428,2.1780821917808217,703.36,703.36,False,1.0
medium,318,148,47064,2.1486486486486487,703.36,703.36,False,1.0
medium,318,131,41658,2.427480916030534,703.36,703.36,False,1.0
medium,318,156,49608,2.0384615384615383,703.36,703.36,False,1.0
medium,318,158,50244,2.0126582278481013,703.36,703.36,False,1.0
medium,318,154,48972,2.064935064935065,703.36,703.36,False,1.0
medium,318,153,48654,2.0784313725490198,703.36,703.36,False,1.0
medium,318,158,50244,2.0126582278481013,703.36,703.36,False,1.0
medium,318,158,50244,2.0126582278481013,703.36,703.36,False,1.0
medium,317,156,49452,2.032051282051282,703.36,703.36,False,1.0
medium,317,149,47233,2.12751677852349,703.36,703.36,False,1.0
medium,317,145,45965,2.1862068965517243,703.36,703.36,False,1.0
medium,317,151,47867,2.0993377483443707,703.36,703.36,False,1.0
medium,317,150,47550,2.1133333333333333,703.36,703.36,False,1.0
medium,317,152,48184,2.085526315789474,703.36,703.36,False,1.0
medium,317,152,48184,2.085526315789474,703.36,703.36,False,1.0
medium,317,156,49452,2.032051282051282,703.36,703.36,False,1.0
medium,317,148,46916,2.141891891891892,703.36,703.36,False,1.0
medium,317,156,49452,2.032051282051282,703.36,703.36,False,1.0
medium,317,156,49452,2.032051282051282,703.36,703.36,False,1.0
medium,317,155,49135,2.0451612903225804,703.36,703.36,False,1.0
medium,317,148,46916,2.141891891891892,703.36,703.36,False,1.0
medium,317,153,48501,2.0718954248366015,703.36,703.36,False,1.0
medium,317,154,48818,2.0584415584415585,703.36,703.36,False,1.0
medium,316,147,46452,2.1496598639455784,703.36,703.36,False,1.0
medium,316,146,46136,2.164383561643836,703.36,703.36,False,1.0
medium,316,158,49928,2.0,703.36,703.36,False,1.0
medium,316,152,48032,2.0789473684210527,703.36,703.36,False,1.0
medium,316,155,48980,2.0387096774193547,703.36,703.36,False,1.0
medium,316,155,48980,2.0387096774193547,703.36,703.36,False,1.0
medium,316,145,45820,2.179310344827586,703.36,703.36,False,1.0
medium,316,158,49928,2.0,703.36,703.36,False,1.0
medium,316,158,49928,2.0,703.36,703.36,False,1.0
medium,316,156,49296,2.0256410256410255,703.36,703.36,False,1.0
medium,316,149,47084,2.120805369127517,703.36,703.36,False,1.0
medium,316,152,48032,2.0789473684210527,703.36,703.36,False,1.0
medium,315,157,49455,2.0063694267515926,703.36,703.36,False,1.0
medium,315,155,48825,2.032258064516129,703.36,703.36,False,1.0
medium,315,155,48825,2.032258064516129,703.36,703.36,False,1.0
medium,315,152,47880,2.0723684210526314,703.36,703.36,False,1.0
medium,315,154,48510,2.0454545454545454,703.36,703.36,False,1.0
medium,315,154,48510,2.0454545454545454,703.36,703.36,False,1.0
medium,315,154,48510,2.0454545454545454,703.36,703.36,False,1.0
medium,315,153,48195,2.0588235294117645,703.36,703.36,False,1.0
medium,315,155,48825,2.032258064516129,703.36,703.36,False,1.0
medium,315,152,47880,2.0723684210526314,703.36,703.36,False,1.0
medium,315,153,48195,2.0588235294117645,703.36,703.36,False,1.0
medium,315,156,49140,2.019230769230769,703.36,703.36,False,1.0
medium,314,151,47414,2.0794701986754967,703.36,703.36,False,1.0
medium,314,152,47728,2.0657894736842106,703.36,703.36,False,1.0
medium,314,151,47414,2.0794701986754967,703.36,703.36,False,1.0
medium,314,148,46472,2.1216216216216215,703.36,703.36,False,1.0
medium,314,147,46158,2.1360544217687076,703.36,703.36,False,1.0
medium,314,154,48356,2.038961038961039,703.36,703.36,False,1.0
medium,314,147,46158,2.1360544217687076,703.36,703.36,False,1.0
medium,314,151,47414,2.0794701986754967,703.36,703.36,False,1.0
medium,314,148,46472,2.1216216216216215,703.36,703.36,False,1.0
medium,314,152,47728,2.0657894736842106,703.36,703.36,False,1.0
medium,313,143,44759,2.1888111888111887,703.36,703.36,False,1.0
medium,313,151,47263,2.0728476821192054,703.36,703.36,False,1.0
medium,313,154,48202,2.0324675324675323,703.36,703.36,False,1.0
medium,313,147,46011,2.129251700680272,703.36,703.36,False,1.0
medium,313,155,48515,2.0193548387096776,703.36,703.36,False,1.0
medium,313,137,42881,2.2846715328467155,703.36,703.36,False,1.0
medium,313,149,46637,2.1006711409395975,703.36,703.36,False,1.0
medium,312,142,44304,2.1971830985915495,703.36,703.36,False,1.0
medium,312,150,46800,2.08,703.36,703.36,False,1.0
medium,312,148,46176,2.108108108108108,703.36,703.36,False,1.0
medium,312,153,47736,2.0392156862745097,703.36,703.36,False,1.0
medium,312,152,47424,2.0526315789473686,703.36,703.36,False,1.0
medium,312,155,48360,2.0129032258064514,703.36,703.36,False,1.0
medium,312,156,48672,2.0,703.36,703.36,False,1.0
medium,312,153,47736,2.0392156862745097,703.36,703.36,False,1.0
medium,312,145,45240,2.1517241379310343,703.36,703.36,False,1.0
medium,312,155,48360,2.0129032258064514,703.36,703.36,False,1.0
medium,312,142,44304,2.1971830985915495,703.36,703.36,False,1.0
medium,312,152,47424,2.0526315789473686,703.36,703.36,False,1.0
medium,312,144,44928,2.1666666666666665,703.36,703.36,False,1.0
medium,312,148,46176,2.108108108108108,703.36,703.36,False,1.0
medium,312,150,46800,2.08,703.36,703.36,False,1.0
medium,312,142,44304,2.1971830985915495,703.36,703.36,False,1.0
medium,312,145,45240,2.1517241379310343,703.36,703.36,False,1.0
medium,312,155,48360,2.0129032258064514,703.36,703.36,False,1.0
medium,312,134,41808,2.328358208955224,703.36,703.36,False,1.0
medium,311,151,46961,2.0596026490066226,703.36,703.36,False,1.0
medium,311,150,46650,2.0733333333333333,703.36,703.36,False,1.0
medium,311,140,43540,2.2214285714285715,703.36,703.36,False,1.0
medium,311,144,44784,2.1597222222222223,703.36,703.36,False,1.0
medium,311,148,46028,2.1013513513513513,703.36,703.36,False,1.0
medium,311,149,46339,2.087248322147651,703.36,703.36,False,1.0
medium,311,149,46339,2.087248322147651,703.36,703.36,False,1.0
medium,311,148,46028,2.1013513513513513,703.36,703.36,False,1.0
medium,311,152,47272,2.0460526315789473,703.36,703.36,False,1.0
medium,311,153,47583,2.0326797385620914,703.36,703.36,False,1.0
medium,311,149,46339,2.087248322147651,703.36,703.36,False,1.0
medium,311,155,48205,2.0064516129032257,703.36,703.36,False,1.0
medium,310,144,44640,2.1527777777777777,703.36,703.36,False,1.0
medium,310,152,47120,2.039473684210526,703.36,703.36,False,1.0
medium,310,140,43400,2.2142857142857144,703.36,703.36,False,1.0
medium,310,152,47120,2.039473684210526,703.36,703.36,False,1.0
medium,310,145,44950,2.1379310344827585,703.36,703.36,False,1.0
medium,310,150,46500,2.066666666666667,703.36,703.36,False,1.0
medium,310,143,44330,2.167832167832168,703.36,703.36,False,1.0
medium,310,152,47120,2.039473684210526,703.36,703.36,False,1.0
medium,310,155,48050,2.0,703.36,703.36,False,1.0
medium,310,138,42780,2.246376811594203,703.36,703.36,False,1.0
medium,310,152,47120,2.039473684210526,703.36,703.36,False,1.0
medium,310,152,47120,2.039473684210526,703.36,703.36,False,1.0
medium,310,150,46500,2.066666666666667,703.36,703.36,False,1.0
medium,310,151,46810,2.052980132450331,703.36,703.36,False,1.0
medium,310,139,43090,2.2302158273381294,703.36,703.36,False,1.0
medium,309,146,45114,2.1164383561643834,703.36,703.36,False,1.0
medium,309,144,44496,2.1458333333333335,703.36,703.36,False,1.0
medium,309,152,46968,2.0328947368421053,703.36,703.36,False,1.0
medium,309,154,47586,2.0064935064935066,703.36,703.36,False,1.0
medium,309,148,45732,2.0878378378378377,703.36,703.36,False,1.0
medium,309,152,46968,2.0328947368421053,703.36,703.36,False,1.0
medium,309,145,44805,2.1310344827586207,703.36,703.36,False,1.0
medium,309,134,41406,2.3059701492537314,703.36,703.36,False,1.0
medium,309,148,45732,2.0878378378378377,703.36,703.36,False,1.0
medium,309,140,43260,2.2071428571428573,703.36,703.36,False,1.0
medium,309,153,47277,2.019607843137255,703.36,703.36,False,1.0
medium,309,149,46041,2.0738255033557045,703.36,703.36,False,1.0
medium,309,154,47586,2.0064935064935066,703.36,703.36,False,1.0
medium,309,154,47586,2.0064935064935066,703.36,703.36,False,1.0
medium,309,154,47586,2.0064935064935066,703.36,703.36,False,1.0
medium,308,148,45584,2.081081081081081,703.36,703.36,False,1.0
medium,308,143,44044,2.1538461538461537,703.36,703.36,False,1.0
medium,308,154,47432,2.0,703.36,703.36,False,1.0
medium,308,148,45584,2.081081081081081,703.36,703.36,False,1.0
medium,308,152,46816,2.026315789473684,703.36,703.36,False,1.0
medium,308,145,44660,2.1241379310344826,703.36,703.36,False,1.0
medium,308,154,47432,2.0,703.36,703.36,False,1.0
medium,308,151,46508,2.0397350993377485,703.36,703.36,False,1.0
medium,308,153,47124,2.0130718954248366,703.36,703.36,False,1.0
medium,308,138,42504,2.2318840579710146,703.36,703.36,False,1.0
medium,308,138,42504,2.2318840579710146,703.36,703.36,False,1.0
medium,308,147,45276,2.0952380952380953,703.36,703.36,False,1.0
medium,307,149,45743,2.0604026845637584,703.36,703.36,False,1.0
medium,307,153,46971,2.0065359477124183,703.36,703.36,False,1.0
medium,307,149,45743,2.0604026845637584,703.36,703.36,False,1.0
medium,307,146,44822,2.1027397260273974,703.36,703.36,False,1.0
medium,307,146,44822,2.1027397260273974,703.36,703.36,False,1.0
medium,307,141,43287,2.1773049645390072,703.36,703.36,False,1.0
medium,307,143,43901,2.1468531468531467,703.36,703.36,False,1.0
medium,307,142,43594,2.1619718309859155,703.36,703.36,False,1.0
medium,307,147,45129,2.0884353741496597,703.36,703.36,False,1.0
medium,307,147,45129,2.0884353741496597,703.36,703.36,False,1.0
medium,307,149,45743,2.0604026845637584,703.36,703.36,False,1.0
medium,307,151,46357,2.033112582781457,703.36,703.36,False,1.0
medium,307,135,41445,2.274074074074074,703.36,703.36,False,1.0
medium,307,151,46357,2.033112582781457,703.36,703.36,False,1.0
medium,307,151,46357,2.033112582781457,703.36,703.36,False,1.0
medium,307,150,46050,2.046666666666667,703.36,703.36,False,1.0
medium,306,148,45288,2.0675675675675675,703.36,703.36,False,1.0
medium,306,143,43758,2.13986013986014,703.36,703.36,False,1.0
medium,306,145,44370,2.110344827586207,703.36,703.36,False,1.0
medium,306,153,46818,2.0,703.36,703.36,False,1.0
medium,306,146,44676,2.095890410958904,703.36,703.36,False,1.0
medium,306,147,44982,2.0816326530612246,703.36,703.36,False,1.0
medium,306,145,44370,2.110344827586207,703.36,703.36,False,1.0
medium,306,143,43758,2.13986013986014,703.36,703.36,False,1.0
medium,306,147,44982,2.0816326530612246,703.36,703.36,False,1.0
medium,306,142,43452,2.1549295774647885,703.36,703.36,False,1.0
medium,306,139,42534,2.2014388489208634,703.36,703.36,False,1.0
medium,305,152,46360,2.0065789473684212,703.36,703.36,False,1.0
medium,305,138,42090,2.210144927536232,703.36,703.36,False,1.0
medium,305,151,46055,2.019867549668874,703.36,703.36,False,1.0
medium,305,150,45750,2.033333333333333,703.36,703.36,False,1.0
medium,305,150,45750,2.033333333333333,703.36,703.36,False,1.0
medium,305,146,44530,2.089041095890411,703.36,703.36,False,1.0
medium,305,125,38125,2.44,703.36,703.36,False,1.0
medium,305,142,43310,2.147887323943662,703.36,703.36,False,1.0
medium,305,141,43005,2.1631205673758864,703.36,703.36,False,1.0
medium,305,152,46360,2.0065789473684212,703.36,703.36,False,1.0
medium,305,147,44835,2.074829931972789,703.36,703.36,False,1.0
medium,305,149,45445,2.046979865771812,703.36,703.36,False,1.0
medium,304,137,41648,2.218978102189781,703.36,703.36,False,1.0
medium,304,136,41344,2.235294117647059,703.36,703.36,False,1.0
medium,304,143,43472,2.125874125874126,703.36,703.36,False,1.0
medium,304,151,45904,2.013245033112583,703.36,703.36,False,1.0
medium,304,136,41344,2.235294117647059,703.36,703.36,False,1.0
medium,304,146,44384,2.0821917808219177,703.36,703.36,False,1.0
medium,304,141,42864,2.1560283687943262,703.36,703.36,False,1.0
medium,304,143,43472,2.125874125874126,703.36,703.36,False,1.0
medium,304,144,43776,2.111111111111111,703.36,703.36,False,1.0
medium,304,147,44688,2.068027210884354,703.36,703.36,False,1.0
medium,304,143,43472,2.125874125874126,703.36,703.36,False,1.0
medium,304,139,42256,2.1870503597122304,703.36,703.36,False,1.0
medium,304,141,42864,2.1560283687943262,703.36,703.36,False,1.0
medium,304,149,45296,2.040268456375839,703.36,703.36,False,1.0
medium,303,148,44844,2.0472972972972974,703.36,703.36,False,1.0
medium,303,147,44541,2.061224489795918,703.36,703.36,False,1.0
medium,303,145,43935,2.089655172413793,703.36,703.36,False,1.0
medium,303,141,42723,2.148936170212766,703.36,703.36,False,1.0
medium,303,140,42420,2.164285714285714,703.36,703.36,False,1.0
medium,303,145,43935,2.089655172413793,703.36,703.36,False,1.0
medium,303,147,44541,2.061224489795918,703.36,703.36,False,1.0
medium,303,141,42723,2.148936170212766,703.36,703.36,False,1.0
medium,303,140,42420,2.164285714285714,703.36,703.36,False,1.0
medium,303,148,44844,2.0472972972972974,703.36,703.36,False,1.0
medium,303,138,41814,2.1956521739130435,703.36,703.36,False,1.0
medium,302,148,44696,2.0405405405405403,703.36,703.36,False,1.0
medium,302,144,43488,2.0972222222222223,703.36,703.36,False,1.0
medium,302,150,45300,2.013333333333333,703.36,703.36,False,1.0
medium,302,147,44394,2.054421768707483,703.36,703.36,False,1.0
medium,302,133,40166,2.2706766917293235,703.36,703.36,False,1.0
medium,302,144,43488,2.0972222222222223,703.36,703.36,False,1.0
medium,302,146,44092,2.0684931506849313,703.36,703.36,False,1.0
medium,302,151,45602,2.0,703.36,703.36,False,1.0
medium,302,151,45602,2.0,703.36,703.36,False,1.0
medium,302,143,43186,2.111888111888112,703.36,703.36,False,1.0
medium,302,145,43790,2.0827586206896553,703.36,703.36,False,1.0
medium,302,145,43790,2.0827586206896553,703.36,703.36,False,1.0
medium,301,141,42441,2.1347517730496453,703.36,703.36,False,1.0
medium,301,141,42441,2.1347517730496453,703.36,703.36,False,1.0
medium,301,145,43645,2.075862068965517,703.36,703.36,False,1.0
medium,301,140,42140,2.15,703.36,703.36,False,1.0
medium,301,138,41538,2.181159420289855,703.36,703.36,False,1.0
medium,301,148,44548,2.0337837837837838,703.36,703.36,False,1.0
medium,301,145,43645,2.075862068965517,703.36,703.36,False,1.0
medium,301,145,43645,2.075862068965517,703.36,703.36,False,1.0
medium,301,140,42140,2.15,703.36,703.36,False,1.0
medium,301,147,44247,2.0476190476190474,703.36,703.36,False,1.0
medium,301,148,44548,2.0337837837837838,703.36,703.36,False,1.0
medium,300,149,44700,2.0134228187919465,703.36,703.36,False,1.0
medium,300,145,43500,2.0689655172413794,703.36,703.36,False,1.0
medium,300,147,44100,2.0408163265306123,703.36,703.36,False,1.0
medium,300,146,43800,2.0547945205479454,703.36,703.36,False,1.0
medium,300,144,43200,2.0833333333333335,703.36,703.36,False,1.0
medium,300,139,41700,2.158273381294964,703.36,703.36,False,1.0
medium,300,147,44100,2.0408163265306123,703.36,703.36,False,1.0
medium,300,149,44700,2.0134228187919465,703.36,703.36,False,1.0
medium,300,141,42300,2.127659574468085,703.36,703.36,False,1.0
medium,300,148,44400,2.027027027027027,703.36,703.36,False,1.0
medium,300,136,40800,2.2058823529411766,703.36,703.36,False,1.0
medium,299,132,39468,2.265151515151515,703.36,703.36,False,1.0
medium,299,149,44551,2.0067114093959733,703.36,703.36,False,1.0
medium,299,147,43953,2.0340136054421767,703.36,703.36,False,1.0
medium,299,145,43355,2.0620689655172413,703.36,703.36,False,1.0
medium,299,133,39767,2.2481203007518795,703.36,703.36,False,1.0
medium,299,137,40963,2.1824817518248176,703.36,703.36,False,1.0
medium,299,143,42757,2.090909090909091,703.36,703.36,False,1.0
medium,299,146,43654,2.047945205479452,703.36,703.36,False,1.0
medium,299,146,43654,2.047945205479452,703.36,703.36,False,1.0
medium,299,140,41860,2.1357142857142857,703.36,703.36,False,1.0
medium,299,133,39767,2.2481203007518795,703.36,703.36,False,1.0
medium,299,127,37973,2.354330708661417,703.36,703.36,False,1.0
medium,299,133,39767,2.2481203007518795,703.36,703.36,False,1.0
medium,299,139,41561,2.1510791366906474,703.36,703.36,False,1.0
medium,298,148,44104,2.0135135135135136,703.36,703.36,False,1.0
medium,298,146,43508,2.041095890410959,703.36,703.36,False,1.0
medium,298,148,44104,2.0135135135135136,703.36,703.36,False,1.0
medium,298,145,43210,2.0551724137931036,703.36,703.36,False,1.0
medium,298,131,39038,2.2748091603053435,703.36,703.36,False,1.0
medium,298,148,44104,2.0135135135135136,703.36,703.36,False,1.0
medium,298,147,43806,2.0272108843537415,703.36,703.36,False,1.0
medium,298,149,44402,2.0,703.36,703.36,False,1.0
medium,298,148,44104,2.0135135135135136,703.36,703.36,False,1.0
medium,297,145,43065,2.0482758620689654,703.36,703.36,False,1.0
medium,297,138,40986,2.152173913043478,703.36,703.36,False,1.0
medium,297,142,42174,2.091549295774648,703.36,703.36,False,1.0
medium,297,143,42471,2.076923076923077,703.36,703.36,False,1.0
medium,297,135,40095,2.2,703.36,703.36,False,1.0
medium,297,144,42768,2.0625,703.36,703.36,False,1.0
medium,297,140,41580,2.1214285714285714,703.36,703.36,False,1.0
medium,297,146,43362,2.0342465753424657,703.36,703.36,False,1.0
medium,296,145,42920,2.0413793103448277,703.36,703.36,False,1.0
medium,296,138,40848,2.1449275362318843,703.36,703.36,False,1.0
medium,296,128,37888,2.3125,703.36,703.36,False,1.0
medium,296,141,41736,2.099290780141844,703.36,703.36,False,1.0
medium,296,142,42032,2.084507042253521,703.36,703.36,False,1.0
medium,296,145,42920,2.0413793103448277,703.36,703.36,False,1.0
medium,296,130,38480,2.276923076923077,703.36,703.36,False,1.0
medium,296,124,36704,2.3870967741935485,703.36,703.36,False,1.0
medium,296,146,43216,2.0273972602739727,703.36,703.36,False,1.0
medium,296,142,42032,2.084507042253521,703.36,703.36,False,1.0
medium,296,137,40552,2.1605839416058394,703.36,703.36,False,1.0
medium,296,146,43216,2.0273972602739727,703.36,703.36,False,1.0
medium,295,146,43070,2.0205479452054793,703.36,703.36,False,1.0
medium,295,145,42775,2.0344827586206895,703.36,703.36,False,1.0
medium,295,140,41300,2.107142857142857,703.36,703.36,False,1.0
medium,295,139,41005,2.1223021582733814,703.36,703.36,False,1.0
medium,295,135,39825,2.185185185185185,703.36,703.36,False,1.0
medium,295,141,41595,2.0921985815602837,703.36,703.36,False,1.0
medium,295,146,43070,2.0205479452054793,703.36,703.36,False,1.0
medium,295,146,43070,2.0205479452054793,703.36,703.36,False,1.0
medium,295,141,41595,2.0921985815602837,703.36,703.36,False,1.0
medium,295,138,40710,2.13768115942029,703.36,703.36,False,1.0
medium,294,138,40572,2.130434782608696,703.36,703.36,False,1.0
medium,294,131,38514,2.2442748091603053,703.36,703.36,False,1.0
medium,294,136,39984,2.161764705882353,703.36,703.36,False,1.0
medium,294,140,41160,2.1,703.36,703.36,False,1.0
medium,294,134,39396,2.1940298507462686,703.36,703.36,False,1.0
medium,294,141,41454,2.0851063829787235,703.36,703.36,False,1.0
medium,294,147,43218,2.0,703.36,703.36,False,1.0
medium,294,143,42042,2.055944055944056,703.36,703.36,False,1.0
medium,294,147,43218,2.0,703.36,703.36,False,1.0
medium,294,139,40866,2.115107913669065,703.36,703.36,False,1.0
medium,294,139,40866,2.115107913669065,703.36,703.36,False,1.0
medium,293,141,41313,2.078014184397163,703.36,703.36,False,1.0
medium,293,145,42485,2.0206896551724136,703.36,703.36,False,1.0
medium,293,133,38969,2.2030075187969924,703.36,703.36,False,1.0
medium,293,141,41313,2.078014184397163,703.36,703.36,False,1.0
medium,293,139,40727,2.1079136690647484,703.36,703.36,False,1.0
medium,293,141,41313,2.078014184397163,703.36,703.36,False,1.0
medium,293,143,41899,2.0489510489510487,703.36,703.36,False,1.0
medium,293,145,42485,2.0206896551724136,703.36,703.36,False,1.0
medium,293,146,42778,2.006849315068493,703.36,703.36,False,1.0
medium,293,135,39555,2.1703703703703705,703.36,703.36,False,1.0
medium,292,131,38252,2.2290076335877864,703.36,703.36,False,1.0
medium,292,144,42048,2.0277777777777777,703.36,703.36,False,1.0
medium,292,145,42340,2.013793103448276,703.36,703.36,False,1.0
medium,292,142,41464,2.056338028169014,703.36,703.36,False,1.0
medium,292,146,42632,2.0,703.36,703.36,False,1.0
medium,292,144,42048,2.0277777777777777,703.36,703.36,False,1.0
medium,292,141,41172,2.0709219858156027,703.36,703.36,False,1.0
medium,292,130,37960,2.246153846153846,703.36,703.36,False,1.0
medium,292,135,39420,2.162962962962963,703.36,703.36,False,1.0
medium,292,143,41756,2.041958041958042,703.36,703.36,False,1.0
medium,292,132,38544,2.212121212121212,703.36,703.36,False,1.0
medium,292,122,35624,2.3934426229508197,703.36,703.36,False,1.0
medium,292,145,42340,2.013793103448276,703.36,703.36,False,1.0
medium,291,145,42195,2.0068965517241377,703.36,703.36,False,1.0
medium,291,143,41613,2.034965034965035,703.36,703.36,False,1.0
medium,291,139,40449,2.093525179856115,703.36,703.36,False,1.0
medium,291,141,41031,2.0638297872340425,703.36,703.36,False,1.0
medium,291,133,38703,2.18796992481203,703.36,703.36,False,1.0
medium,291,145,42195,2.0068965517241377,703.36,703.36,False,1.0
medium,291,130,37830,2.2384615384615385,703.36,703.36,False,1.0
medium,291,140,40740,2.0785714285714287,703.36,703.36,False,1.0
medium,291,138,40158,2.108695652173913,703.36,703.36,False,1.0
medium,291,144,41904,2.0208333333333335,703.36,703.36,False,1.0
medium,291,142,41322,2.0492957746478875,703.36,703.36,False,1.0
medium,290,144,41760,2.013888888888889,703.36,703.36,False,1.0
medium,290,135,39150,2.1481481481481484,703.36,703.36,False,1.0
medium,290,138,40020,2.101449275362319,703.36,703.36,False,1.0
medium,290,145,42050,2.0,703.36,703.36,False,1.0
medium,290,144,41760,2.013888888888889,703.36,703.36,False,1.0
medium,290,134,38860,2.1641791044776117,703.36,703.36,False,1.0
medium,290,140,40600,2.0714285714285716,703.36,703.36,False,1.0
medium,290,145,42050,2.0,703.36,703.36,False,1.0
medium,290,134,38860,2.1641791044776117,703.36,703.36,False,1.0
medium,289,139,40171,2.079136690647482,703.36,703.36,False,1.0
medium,289,143,41327,2.020979020979021,703.36,703.36,False,1.0
medium,289,143,41327,2.020979020979021,703.36,703.36,False,1.0
medium,289,144,41616,2.0069444444444446,703.36,703.36,False,1.0
medium,289,135,39015,2.140740740740741,703.36,703.36,False,1.0
medium,289,126,36414,2.2936507936507935,703.36,703.36,False,1.0
medium,289,134,38726,2.156716417910448,703.36,703.36,False,1.0
medium,289,129,37281,2.24031007751938,703.36,703.36,False,1.0
medium,289,143,41327,2.020979020979021,703.36,703.36,False,1.0
medium,289,133,38437,2.172932330827068,703.36,703.36,False,1.0
medium,289,136,39304,2.125,703.36,703.36,False,1.0
medium,289,144,41616,2.0069444444444446,703.36,703.36,False,1.0
medium,289,138,39882,2.0942028985507246,703.36,703.36,False,1.0
medium,288,137,39456,2.102189781021898,703.36,703.36,False,1.0
medium,288,144,41472,2.0,703.36,703.36,False,1.0
medium,288,134,38592,2.1492537313432836,703.36,703.36,False,1.0
medium,288,144,41472,2.0,703.36,703.36,False,1.0
medium,288,136,39168,2.1176470588235294,703.36,703.36,False,1.0
medium,288,137,39456,2.102189781021898,703.36,703.36,False,1.0
medium,288,135,38880,2.1333333333333333,703.36,703.36,False,1.0
medium,288,137,39456,2.102189781021898,703.36,703.36,False,1.0
medium,288,141,40608,2.0425531914893615,703.36,703.36,False,1.0
medium,288,144,41472,2.0,703.36,703.36,False,1.0
medium,288,136,39168,2.1176470588235294,703.36,703.36,False,1.0
medium,288,139,40032,2.0719424460431655,703.36,703.36,False,1.0
medium,288,137,39456,2.102189781021898,703.36,703.36,False,1.0
medium,288,132,38016,2.1818181818181817,703.36,703.36,False,1.0
medium,288,140,40320,2.057142857142857,703.36,703.36,False,1.0
medium,288,137,39456,2.102189781021898,703.36,703.36,False,1.0
medium,288,134,38592,2.1492537313432836,703.36,703.36,False,1.0
medium,287,127,36449,2.2598425196850394,703.36,703.36,False,1.0
medium,287,139,39893,2.064748201438849,703.36,703.36,False,1.0
medium,287,143,41041,2.006993006993007,703.36,703.36,False,1.0
medium,287,136,39032,2.110294117647059,703.36,703.36,False,1.0
medium,287,143,41041,2.006993006993007,703.36,703.36,False,1.0
medium,287,139,39893,2.064748201438849,703.36,703.36,False,1.0
medium,287,141,40467,2.0354609929078014,703.36,703.36,False,1.0
medium,287,128,36736,2.2421875,703.36,703.36,False,1.0
medium,287,129,37023,2.2248062015503876,703.36,703.36,False,1.0
medium,287,138,39606,2.079710144927536,703.36,703.36,False,1.0
